org_npi,avg_mips_score,mips_clinician_count
1881498921,96.74,1
1881581320,91.19,1
1881601466,91.25,1
1881602738,71.0,7
1881603850,94.57,1
1881603900,75.0,1
1881604593,79.34,2
1881604866,96.81,50
1881607471,78.79,1
1881607497,85.67,3
1881607612,80.61,1
1881609311,100.0,1
1881609568,62.49,5
1881610046,95.28,2
1881610244,97.02,1
1881611879,94.96,1
1881611887,77.62,5
1881613321,100.0,5
1881614170,78.57,14
1881616845,54.35,28
1881617843,82.55,9
1881620151,93.09,1
1881620235,30.0,1
1881620599,74.83,46
1881620904,77.27,7
1881621019,59.58,2
1881621225,99.13,1
1881622538,82.48,2
1881622868,81.78,33
1881622884,0.0,1
1881622892,92.92,2
1881623734,63.8,1
1881624047,81.59,6
1881624583,74.57,3
1881624682,93.17,1
1881626117,55.4,29
1881626133,99.33,7
1881627057,100.0,1
1881627438,58.99,1
1881627552,78.34,1
1881628907,0.0,1
1881629384,99.48,4
1881629434,79.03,20
1881630036,81.22,47
1881631125,100.0,1
1881631554,71.9,14
1881631711,85.61,16
1881632008,92.5,8
1881632339,76.54,115
1881632461,77.98,3
1881632552,79.24,21
1881632883,81.33,2
1881634251,92.6,4
1881635183,83.4,13
1881635571,0.0,1
1881635704,76.09,24
1881636298,75.0,2
1881636397,81.59,178
1881636470,85.14,9
1881637130,85.78,9
1881637403,77.1,161
1881638674,84.01,1
1881639193,83.07,4
1881639946,89.7,2
1881639995,62.67,2
1881640118,80.68,7
1881640142,65.85,4
1881640183,88.98,41
1881641470,92.25,57
1881641652,88.49,96
1881642056,86.37,90
1881642239,81.28,35
1881642767,90.49,3
1881642965,75.0,1
1881643401,82.79,24
1881643484,83.14,13
1881643583,94.47,3
1881643757,77.48,15
1881643781,11.51,1
1881644052,92.49,1
1881644250,43.25,5
1881644433,100.0,1
1881644540,86.91,4
1881644912,78.29,96
1881645893,85.64,2
1881646859,89.95,125
1881646909,83.68,58
1881647246,77.34,2
1881647253,79.33,27
1881648210,85.66,89
1881648285,88.33,94
1881648376,79.81,4
1881649416,46.33,4
1881649671,100.0,3
1881650794,88.74,1
1881651289,88.45,65
1881652667,87.05,17
1881652899,82.25,11
1881653194,78.33,5
1881653822,81.49,16
1881655058,75.0,2
1881656908,93.78,5
1881657039,65.24,2
1881658110,100.0,16
1881659423,64.61,5
1881659506,84.37,104
1881660009,87.69,3
1881661403,11.54,3
1881661692,76.87,19
1881661866,80.16,1
1881663102,3.0,1
1881664290,0.0,1
1881664407,96.09,1
1881665164,59.02,6
1881665305,89.97,5
1881666998,88.15,139
1881667285,85.39,1
1881668051,85.79,184
1881668663,61.24,3
1881668846,100.0,6
1881669489,88.99,4
1881670248,83.61,319
1881670313,68.61,3
1881672434,78.54,2
1881675536,75.0,2
1881676104,92.06,49
1881677284,78.95,1
1881677557,75.0,2
1881678704,62.16,2
1881685527,91.2,5
1881686459,78.12,4
1881687689,77.12,35
1881688125,90.83,1
1881689289,73.6,6
1881689974,87.75,10
1881690238,92.38,1
1881690261,98.57,4
1881690899,90.86,2
1881692366,97.02,1
1881693869,23.69,3
1881694263,74.4,5
1881694867,99.31,49
1881695286,87.51,1
1881695732,83.4,10
1881696698,82.53,23
1881697381,84.45,11
1881697811,74.82,30
1881699197,82.55,20
1881700169,88.63,3
1881701175,90.59,1
1881701803,95.29,2
1881702561,100.0,1
1881702777,75.0,1
1881703619,75.0,1
1881704096,53.39,3
1881705937,86.69,21
1881706109,26.86,2
1881706158,0.0,1
1881707164,0.0,1
1881707586,85.09,19
1881708030,79.39,11
1881708220,67.5,1
1881709384,79.58,1
1881709673,84.92,2
1881709780,83.06,5
1881710192,89.71,4
1881711588,90.62,2
1881711596,86.65,2
1881712628,92.19,6
1881712859,100.0,7
1881714632,73.1,3
1881715472,93.32,1
1881716983,85.03,18
1881718344,75.0,1
1881718849,90.16,1
1881719425,53.88,1
1881721512,87.48,2
1881721900,94.25,1
1881722981,56.47,1
1881723021,88.58,4
1881724912,98.51,2
1881725737,0.0,1
1881725810,68.16,5
1881726206,86.94,8
1881728038,90.6,2
1881728327,81.21,23
1881728376,0.0,1
1881728384,14.92,1
1881728889,60.66,2
1881728996,76.32,1
1881729507,83.38,4
1881730257,30.0,1
1881731107,84.69,17
1881733616,74.93,3
1881733830,5.99,1
1881734226,97.16,1
1881734804,76.73,7
1881735496,84.6,5
1881735660,89.15,12
1881736130,9.39,1
1881736312,68.47,2
1881737179,86.11,1
1881738037,82.55,133
1881739613,89.28,1
1881740066,96.09,1
1881741734,79.24,12
1881742088,0.0,1
1881742807,86.86,18
1881743375,53.09,1
1881745388,75.0,1
1881746535,75.0,1
1881748283,75.65,1
1881748846,100.0,2
1881749620,88.78,1
1881752954,85.7,3
1881754364,100.0,2
1881754570,96.49,1
1881755601,88.35,2
1881756492,91.73,6
1881757359,88.87,1
1881757458,78.53,18
1881757896,100.0,1
1881758332,0.0,1
1881758845,63.18,1
1881759041,100.0,3
1881759488,81.64,7
1881762995,95.31,1
1881764728,72.77,3
1881765279,93.51,1
1881766137,94.63,2
1881768117,92.93,2
1881768448,84.15,7
1881768463,71.41,2
1881768869,95.53,2
1881769552,100.0,1
1881769685,85.39,1
1881771467,88.78,8
1881772242,62.66,32
1881773463,95.36,1
1881773554,95.03,1
1881774560,88.33,1
1881774941,75.75,3
1881775161,95.0,6
1881776771,84.84,2
1881777134,43.34,6
1881779809,79.72,2
1881779866,72.08,6
1881779874,67.09,1
1881782423,75.8,7
1881782522,64.89,4
1881783223,11.42,1
1881783819,75.69,5
1881784056,82.99,5
1881784239,91.25,1
1881785012,75.0,1
1881785343,84.01,1
1881785624,100.0,2
1881785764,89.13,10
1881785947,75.41,20
1881787307,82.67,8
1881787703,100.0,1
1881788990,100.0,2
1881789014,86.11,6
1881789469,100.0,2
1881791150,83.55,28
1881791689,100.0,1
1881792166,87.83,34
1881792679,100.0,1
1881794097,75.0,1
1881795375,76.34,1
1881795557,85.73,2
1881796811,71.64,6
1881798171,91.7,3
1881798981,0.0,1
1881799153,68.48,52
1881799906,33.05,3
1881800761,7.33,2
1881801504,75.0,2
1881802841,94.75,12
1881805885,0.0,1
1881806917,82.1,2
1881808483,38.44,2
1881809614,100.0,3
1881810414,75.07,1
1881810695,75.0,1
1881811107,64.16,1
1881812113,75.0,1
1881813301,19.49,1
1881813475,94.55,2
1881815660,87.09,1
1881815991,9.29,1
1881818672,87.19,1
1881818805,74.92,1
1881819308,0.0,1
1881820199,0.0,1
1881820850,92.91,24
1881822708,69.84,1
1881823623,75.0,1
1881823722,85.33,1
1881824357,88.78,1
1881824811,75.0,1
1881826014,0.0,1
1881827475,97.33,1
1881827848,96.68,1
1881828317,93.55,3
1881829703,75.0,1
1881829976,73.5,33
1881833200,35.4,1
1881835171,82.92,9
1881837102,100.0,1
1881838092,75.0,1
1881839520,84.41,2
1881840353,89.7,1
1881842102,85.73,1
1881842821,91.34,5
1881843522,86.25,15
1881844975,68.58,1
1881845907,69.11,9
1881847861,75.28,1
1881848174,90.98,1
1881848307,96.8,43
1881848315,79.96,3
1881849586,91.48,5
1881850535,75.0,1
1881851194,90.38,1
1881853927,0.0,1
1881856458,17.5,2
1881857035,63.17,2
1881861797,75.0,1
1881861953,76.2,3
1881861987,100.0,1
1881863447,86.89,4
1881863553,31.79,12
1881864346,34.62,1
1881864411,85.44,2
1881864452,95.09,1
1881864528,89.0,1
1881864585,75.0,1
1881864635,78.94,6
1881865046,14.77,1
1881866754,55.1,12
1881868164,85.08,10
1881869774,89.56,1
1881870566,94.43,2
1881871390,40.72,1
1881871630,83.04,23
1881871770,99.41,1
1881871911,0.0,1
1881873321,87.31,1
1881874154,75.0,1
1881874949,90.16,3
1881876738,78.75,1
1881877439,98.85,1
1881877785,100.0,3
1881877793,89.82,26
1881877850,100.0,1
1881878700,55.59,1
1881878932,96.6,1
1881879302,78.01,2
1881879468,0.0,1
1881879583,90.54,1
1881879773,93.1,7
1881881688,66.89,1
1881882116,78.15,8
1881882231,0.0,1
1881882280,9.07,1
1881882611,96.51,1
1881882686,7.53,1
1881883981,70.57,1
1881884211,89.68,4
1881884641,75.0,1
1881885333,88.0,1
1881886380,87.61,41
1881888188,13.95,1
1881888907,90.13,1
1881890333,93.09,1
1881891885,83.46,1
1881892073,37.5,2
1881893162,91.67,2
1881894483,80.98,4
1881895050,83.46,2
1881895324,75.0,1
1881899391,0.0,2
1881901163,77.87,1
1881903615,0.0,1
1881903987,78.98,1
1881904027,75.0,1
1881904605,100.0,1
1881906568,87.95,3
1881908192,95.98,2
1881909034,20.93,2
1881909588,75.0,1
1881909711,95.2,1
1881909877,82.73,2
1881910164,75.0,3
1881918878,79.01,13
1881920452,80.9,54
1881922102,92.17,1
1881923126,90.34,2
1881923381,93.51,2
1881924058,90.79,2
1881926244,68.83,3
1881927259,84.95,5
1881928455,97.09,1
1881928646,92.06,2
1881929586,75.0,1
1881929677,75.0,1
1881929842,80.03,5
1881930469,71.0,1
1881934982,78.21,18
1881937423,95.83,1
1881937811,0.0,1
1881938405,95.98,4
1881939080,75.0,3
1881939726,88.32,2
1881940427,0.0,1
1881941169,17.23,1
1881941409,76.25,2
1881942175,75.0,1
1881942779,75.0,7
1881943116,89.79,3
1881946218,89.42,13
1881946242,81.91,52
1881946390,71.78,3
1881947026,91.6,1
1881947133,96.77,17
1881949055,86.21,4
1881956837,80.83,1
1881959401,93.1,2
1881960383,17.24,1
1881960433,12.59,1
1881960771,88.74,51
1881960920,82.28,1
1881961316,94.5,4
1881961597,0.0,1
1881962173,78.76,6
1881962348,87.5,2
1881962371,95.67,1
1881965986,81.53,21
1881966349,79.83,1
1881966901,75.0,2
1881967305,83.16,53
1881968709,91.4,14
1881970168,87.94,2
1881971299,87.24,12
1881971711,57.06,4
1881972073,32.66,1
1881973626,100.0,1
1881974160,96.1,2
1881975308,80.14,41
1881975761,13.57,1
1881976520,85.57,8
1881978021,84.62,10
1881978062,75.0,1
1881981223,46.99,1
1881981272,81.77,3
1881981744,79.92,19
1881982197,0.0,1
1881982510,77.26,16
1881983716,81.88,2
1881986743,85.94,3
1881987584,94.75,1
1881988830,97.69,1
1881989895,92.12,1
1881990760,78.26,4
1881990786,74.41,4
1881990869,83.21,21
1881991131,13.15,1
1881991164,50.84,1
1881992436,85.83,1
1881993210,94.64,1
1881994028,78.01,1
1881994713,96.53,8
1881995173,79.81,3
1881995272,87.74,5
1881995843,96.67,1
1881995884,57.99,1
1881996346,93.99,1
1881997187,0.0,1
1881997484,97.59,1
1881997724,81.15,4
1881997963,84.86,6
1881998482,7.99,1
1881999084,75.17,3
1881999803,8.57,1
1891000923,75.0,1
1891001293,95.53,1
1891001996,77.51,1
1891003299,83.04,1
1891005989,79.75,25
1891006839,59.59,17
1891008215,45.24,3
1891009437,74.79,1
1891010799,95.61,1
1891012464,0.0,1
1891013041,84.02,1
1891013199,83.97,3
1891013496,75.15,9
1891014205,81.61,3
1891014882,10.15,1
1891015012,91.17,8
1891015632,84.26,2
1891017257,99.89,1
1891018008,92.4,1
1891018016,75.32,2
1891021085,0.0,1
1891021580,28.81,1
1891023180,37.06,1
1891023339,93.24,3
1891025334,45.35,3
1891025466,58.33,3
1891025813,3.09,1
1891026373,84.77,9
1891028098,23.51,1
1891028379,81.12,46
1891029575,86.41,9
1891029773,98.22,1
1891031894,91.32,40
1891032819,81.69,3
1891034500,91.52,2
1891034823,100.0,1
1891035127,96.14,3
1891037974,94.16,1
1891038659,75.0,1
1891039632,0.0,1
1891039764,80.25,49
1891040531,0.0,1
1891042651,86.75,1
1891044418,91.14,4
1891045563,81.28,23
1891046264,83.31,26
1891047742,38.11,3
1891048179,80.64,2
1891049342,3.36,1
1891050357,94.73,236
1891052726,23.95,1
1891053328,73.56,25
1891053823,74.14,1
1891054631,94.1,1
1891054771,61.92,3
1891056370,75.0,3
1891056909,97.58,1
1891058707,75.0,2
1891059242,59.35,3
1891063491,0.0,1
1891065256,78.01,22
1891065512,12.5,1
1891067823,82.22,4
1891068300,22.26,1
1891069530,75.0,1
1891070066,87.63,1
1891070256,81.63,16
1891070777,69.84,9
1891071106,5.76,1
1891072286,75.26,20
1891072609,84.54,37
1891075057,90.25,23
1891075123,83.1,2
1891076519,53.38,3
1891077160,96.57,1
1891078606,5.34,1
1891079125,100.0,1
1891082376,88.44,1
1891084406,78.01,1
1891086310,85.48,4
1891087458,85.48,61
1891087565,25.91,1
1891090510,88.58,11
1891092755,91.29,1
1891092797,100.0,1
1891094322,67.25,1
1891095139,50.78,2
1891097648,46.32,1
1891098612,90.23,1
1891098919,21.32,1
1891100699,100.0,1
1891100962,84.57,8
1891101333,89.02,3
1891102497,87.95,27
1891104824,89.4,29
1891105458,75.0,1
1891109641,98.01,2
1891110888,84.89,305
1891112637,84.06,3
1891112678,0.0,1
1891113064,78.19,1
1891115671,91.25,1
1891116109,21.75,1
1891124384,95.29,1
1891131918,75.08,3
1891132106,94.63,2
1891132304,99.32,8
1891133104,94.1,1
1891138509,75.0,1
1891139093,98.8,3
1891139317,95.83,2
1891140893,83.05,1
1891141750,94.31,1
1891141925,76.19,5
1891144465,54.81,2
1891145108,88.87,2
1891148250,67.86,13
1891150009,48.35,8
1891150256,79.87,1
1891151478,87.83,16
1891151775,86.51,3
1891152104,86.06,4
1891153078,16.6,1
1891153169,19.37,1
1891154100,68.26,8
1891154555,91.67,3
1891156055,93.18,2
1891159661,70.51,9
1891163937,91.25,2
1891164398,80.11,1
1891164554,15.0,1
1891166518,82.39,1
1891166559,88.38,2
1891166575,73.54,1
1891167821,81.11,1
1891169645,0.0,1
1891169975,79.85,26
1891172458,91.79,20
1891174090,83.33,3
1891175444,18.77,1
1891176590,86.39,69
1891176939,74.58,4
1891178828,55.65,2
1891179040,85.49,14
1891179214,92.34,3
1891181194,75.0,1
1891182721,75.0,2
1891183059,83.31,3
1891183299,67.39,1
1891184149,75.0,2
1891185096,16.12,1
1891186920,19.71,1
1891187654,71.34,20
1891188991,91.67,2
1891189551,58.0,1
1891190674,98.31,1
1891193314,0.0,1
1891195962,22.5,4
1891197448,75.0,1
1891199832,57.66,1
1891200168,70.2,4
1891202263,0.0,1
1891202529,80.36,1
1891207460,46.24,9
1891207601,73.0,5
1891207684,75.44,25
1891207742,69.69,2
1891209359,52.57,1
1891210035,80.55,20
1891213179,58.98,3
1891213286,97.58,1
1891214896,96.58,1
1891216354,91.72,22
1891218194,66.92,6
1891221370,89.98,3
1891221750,92.6,4
1891227047,83.44,1
1891227492,86.26,1
1891230900,83.58,5
1891232484,11.26,2
1891235404,82.79,91
1891235669,72.73,1
1891236360,89.24,1
1891236584,83.13,139
1891240255,97.5,1
1891240602,82.97,7
1891241030,94.11,5
1891241725,85.06,1
1891241964,75.0,1
1891242319,85.34,79
1891246153,75.0,1
1891246286,100.0,5
1891251104,71.41,1
1891253936,75.0,1
1891254512,92.3,2
1891257655,75.0,1
1891262077,88.74,1
1891264818,92.54,2
1891271813,83.48,2
1891273405,74.38,11
1891276788,0.0,2
1891278990,85.7,3
1891279626,75.0,1
1891279733,87.47,5
1891281069,75.0,1
1891282075,29.8,1
1891282877,73.0,2
1891294856,91.63,2
1891296547,94.09,5
1891296620,91.22,32
1891297628,91.7,1
1891298980,84.26,8
1891300281,88.05,1
1891303400,17.5,1
1891303764,57.75,5
1891308300,87.32,7
1891308359,41.26,2
1891308730,83.39,2
1891310124,82.96,5
1891310553,75.0,1
1891311791,82.64,2
1891314290,97.45,1
1891317236,100.0,6
1891317509,96.99,1
1891318168,62.8,1
1891318291,75.0,2
1891318481,79.63,109
1891318879,75.0,1
1891319422,78.14,2
1891319810,79.62,14
1891320826,74.6,1
1891325775,83.66,2
1891327185,90.1,22
1891329272,93.97,3
1891329470,43.92,2
1891330882,71.0,2
1891332946,77.59,1
1891335717,76.4,16
1891336053,26.19,1
1891339644,85.73,5
1891342994,97.98,24
1891343315,77.76,3
1891345799,83.28,2
1891347076,0.0,1
1891348355,85.66,3
1891348793,78.41,1
1891349155,95.03,1
1891353942,100.0,1
1891358842,91.8,5
1891359287,15.93,8
1891359683,85.16,46
1891360079,23.24,2
1891360731,0.0,2
1891362364,91.49,5
1891363719,93.61,3
1891370854,80.24,29
1891371118,81.7,4
1891373601,75.0,1
1891375770,65.99,1
1891376125,83.85,1
1891378097,100.0,1
1891379749,34.66,2
1891381232,23.16,3
1891382230,11.0,1
1891383592,0.0,1
1891388146,79.33,10
1891388286,94.63,1
1891397121,57.61,9
1891398384,100.0,1
1891399432,79.12,1
1891400156,76.41,2
1891401147,76.85,1
1891401782,0.0,1
1891405759,80.66,2
1891408050,84.48,20
1891408100,88.87,1
1891408191,57.92,7
1891409165,86.92,1
1891410163,85.96,1
1891410494,93.2,8
1891416384,49.15,2
1891416558,46.16,2
1891424644,84.3,1
1891428777,9.39,1
1891433470,70.82,1
1891434577,90.8,2
1891438651,80.18,1
1891439600,22.5,1
1891441069,97.02,1
1891441382,86.13,239
1891442869,77.65,1
1891449609,75.0,1
1891452033,90.16,2
1891453528,84.44,2
1891454328,78.66,1
1891455895,99.47,1
1891461125,81.14,18
1891463055,73.26,3
1891464905,94.1,2
1891465142,83.57,77
1891470936,99.62,1
1891471207,83.45,21
1891472486,93.51,1
1891472619,81.71,1
1891472684,77.23,7
1891473088,81.6,1
1891473872,87.09,1
1891475752,77.74,19
1891478111,14.9,2
1891480372,100.0,1
1891480398,86.49,3
1891481131,85.18,1
1891483368,82.4,2
1891485009,88.55,1
1891486551,77.4,1
1891487799,78.02,4
1891489449,92.26,1
1891490876,65.58,1
1891494597,85.19,1
1891494738,72.15,1
1891497590,86.25,1
1891499422,93.9,1
1891501318,67.41,1
1891502381,100.0,5
1891505996,84.02,2
1891509402,92.61,2
1891513420,87.58,6
1891515953,42.93,8
1891516266,78.91,2
1891517512,81.2,2
1891518056,76.54,4
1891519070,4.16,1
1891520318,82.55,9
1891521134,86.2,2
1891523718,87.96,3
1891524211,61.17,1
1891525234,75.0,1
1891527313,92.93,2
1891527412,91.96,1
1891527859,76.88,2
1891529111,82.39,36
1891530945,71.36,3
1891532800,79.3,1
1891533600,87.68,1
1891535142,83.34,4
1891535761,0.0,1
1891536223,90.48,3
1891538559,100.0,1
1891540431,83.94,2
1891541207,84.33,58
1891545083,75.0,1
1891547360,8.66,1
1891548350,87.44,4
1891548418,51.03,7
1891549002,85.78,1
1891554820,93.08,3
1891557609,81.84,5
1891559597,57.05,3
1891563243,95.45,2
1891566071,92.03,8
1891569844,46.91,1
1891570537,82.05,16
1891572467,95.36,2
1891575411,70.58,1
1891575676,88.51,2
1891583175,91.24,2
1891585188,30.8,1
1891589503,64.9,3
1891593851,100.0,1
1891688685,74.99,1
1891701157,89.58,3
1891701637,91.02,20
1891702742,75.0,1
1891703237,100.0,1
1891705000,0.0,2
1891705133,75.56,47
1891706743,81.02,1
1891708814,100.0,1
1891708947,100.0,1
1891710679,92.93,1
1891710703,67.12,2
1891711271,97.92,3
1891711875,97.52,2
1891713533,77.78,7
1891715272,0.0,1
1891715652,80.34,2
1891718375,83.77,59
1891720330,59.73,4
1891720462,77.27,1
1891721981,80.36,6
1891722377,90.19,116
1891723607,91.87,4
1891724506,100.0,1
1891724647,0.0,1
1891724720,72.74,2
1891724795,22.5,1
1891725081,76.7,1
1891725545,95.61,5
1891725628,75.0,2
1891725818,0.0,3
1891725982,100.0,1
1891726378,58.25,3
1891726394,57.76,3
1891727079,81.96,112
1891727343,88.29,2
1891729075,81.39,1
1891729620,90.38,1
1891729745,79.76,25
1891730339,94.73,5
1891730396,74.24,19
1891732418,79.78,116
1891733002,77.79,5
1891733507,11.93,1
1891733598,86.34,151
1891733838,95.5,3
1891733879,80.93,27
1891734810,75.0,1
1891734877,37.82,7
1891735304,24.77,1
1891736070,80.16,1
1891736526,0.0,1
1891736682,32.16,1
1891737292,100.0,16
1891737466,16.37,1
1891737532,90.48,1
1891738936,88.43,28
1891740221,79.35,1
1891740296,78.77,1
1891740643,93.71,1
1891740833,9.06,1
1891740908,90.86,2
1891740916,50.34,3
1891741203,97.17,5
1891741641,90.17,9
1891741864,81.38,5
1891743001,16.32,1
1891744108,90.75,5
1891744322,78.5,10
1891744769,79.04,4
1891744843,84.48,5
1891745212,84.4,681
1891745378,89.9,1
1891745592,76.01,3
1891745758,94.36,1
1891746970,73.56,2
1891747093,78.76,1
1891748257,76.33,10
1891748356,74.16,8
1891748398,100.0,1
1891748471,86.65,3
1891748497,95.56,3
1891748877,80.46,3
1891750774,83.12,3
1891751186,82.13,29
1891751657,88.49,1
1891751749,81.51,8
1891752853,79.39,1
1891753034,69.9,9
1891753380,100.0,2
1891754651,25.27,1
1891755351,49.0,2
1891756813,100.0,1
1891756870,81.88,20
1891758314,94.75,1
1891758751,71.05,4
1891760195,90.81,1
1891763249,91.39,25
1891763488,79.41,3
1891763884,95.0,3
1891764866,71.71,1
1891766051,78.88,113
1891766366,82.35,435
1891766424,93.82,18
1891768123,74.93,1
1891770483,87.81,6
1891771044,97.16,3
1891772927,89.1,10
1891773727,82.74,3
1891774329,93.03,1
1891777603,61.07,9
1891778114,91.54,3
1891781332,0.0,1
1891782231,76.39,1
1891782983,79.1,25
1891782991,0.0,1
1891783916,93.8,11
1891783965,97.01,29
1891785184,84.58,19
1891786240,94.09,47
1891786612,48.96,2
1891786711,77.0,1
1891788907,85.08,2
1891789442,75.0,1
1891790184,83.55,11
1891792628,89.88,12
1891792776,68.66,25
1891793022,93.17,1
1891794467,91.05,1
1891794491,62.29,5
1891795613,41.26,2
1891795662,78.37,10
1891796694,74.33,3
1891796710,93.11,151
1891797148,78.45,611
1891798054,98.33,2
1891798104,75.0,1
1891799763,86.98,2
1891801122,86.91,1
1891801601,78.34,4
1891802294,76.26,1
1891802609,95.72,8
1891803011,81.26,2
1891803680,43.98,2
1891805958,90.2,21
1891808044,84.59,1
1891808499,89.89,1
1891808630,86.86,1
1891809679,68.51,94
1891809992,59.83,6
1891810784,67.08,2
1891811501,75.0,1
1891813085,83.98,3
1891816286,88.76,1
1891816344,100.0,1
1891816914,66.38,1
1891817714,83.0,1
1891818878,53.75,1
1891820767,83.32,1
1891821146,75.0,1
1891821591,93.86,2
1891822037,80.0,5
1891822326,11.07,1
1891822607,91.67,6
1891823829,0.0,1
1891825808,100.0,2
1891826392,45.0,1
1891827663,88.25,2
1891828059,68.22,35
1891828075,86.53,6
1891828695,75.0,1
1891830568,91.77,1
1891832788,59.83,1
1891833133,78.49,2
1891834297,65.33,4
1891834768,94.91,10
1891835062,92.92,2
1891836243,0.0,1
1891836441,72.82,25
1891836482,75.0,1
1891839445,90.08,3
1891840575,31.92,3
1891842258,72.52,5
1891842514,85.6,1
1891842621,76.78,1
1891844346,0.0,1
1891845087,87.61,1
1891846044,88.82,2
1891848776,22.93,1
1891850038,86.72,4
1891852141,98.42,1
1891853958,75.0,1
1891854188,88.63,2
1891855714,75.0,1
1891855763,79.28,116
1891856134,97.58,2
1891857025,95.35,51
1891859419,75.11,166
1891860250,75.0,1
1891860920,88.66,2
1891861746,0.0,4
1891865218,75.0,1
1891865622,83.12,9
1891865978,79.22,4
1891866182,84.62,330
1891866323,89.78,5
1891866760,45.35,2
1891866869,82.69,2
1891869475,37.5,2
1891869822,75.9,3
1891872313,98.28,3
1891872636,75.0,1
1891873139,90.31,3
1891874202,95.71,1
1891876538,50.45,1
1891879532,22.36,6
1891879680,80.08,16
1891879821,12.94,1
1891880415,48.8,1
1891881066,98.35,4
1891881280,93.71,1
1891881827,76.52,16
1891882007,45.7,1
1891882098,68.14,1
1891882676,65.75,3
1891883096,80.71,2
1891883385,90.99,3
1891884292,89.64,1
1891886065,89.68,2
1891887600,85.03,1
1891888517,71.74,5
1891888558,82.05,4
1891889721,89.72,3
1891890794,0.0,1
1891891743,79.67,16
1891892063,93.38,13
1891892097,92.15,18
1891892345,62.3,1
1891893053,75.57,10
1891893343,95.09,427
1891893780,75.0,3
1891894846,85.84,3
1891895637,81.3,2
1891899092,100.0,1
1891899191,93.19,5
1891899332,77.28,2
1891899381,96.81,2
1891900106,92.94,2
1891902805,85.74,9
1891904926,26.45,1
1891905378,82.92,1
1891905873,82.18,12
1891906616,75.0,1
1891907531,51.56,1
1891908422,75.0,1
1891911673,87.09,1
1891911848,75.0,2
1891912226,72.42,2
1891912713,75.0,1
1891913166,80.98,2
1891913612,85.61,15
1891914636,0.0,4
1891914867,15.82,1
1891915708,86.65,4
1891917290,91.47,1
1891919700,39.19,1
1891920898,92.6,25
1891924452,97.57,4
1891926408,56.42,1
1891926945,69.47,3
1891927448,4.22,1
1891929287,70.2,1
1891930061,0.0,1
1891930350,36.58,2
1891930673,93.27,2
1891931374,49.7,1
1891931556,71.78,2
1891931689,100.0,1
1891931978,100.0,1
1891932216,76.76,6
1891932760,83.62,1
1891933479,5.8,1
1891934253,88.11,7
1891935599,90.89,27
1891935821,37.5,2
1891935862,0.0,2
1891937231,88.87,1
1891938163,45.88,3
1891939351,79.02,2
1891940946,98.92,1
1891940987,54.52,2
1891941688,74.21,6
1891943106,91.19,2
1891943429,87.55,10
1891946349,81.19,1
1891948717,81.03,1
1891949913,24.37,1
1891951174,68.13,8
1891952594,21.67,1
1891954574,76.15,31
1891955365,97.5,1
1891955936,66.62,12
1891955951,75.0,1
1891956298,81.61,16
1891960258,78.59,82
1891960977,87.6,3
1891962460,86.27,106
1891966917,74.57,1
1891967287,78.01,1
1891969903,21.45,4
1891970588,94.93,1
1891971800,11.0,1
1891974317,100.0,1
1891974416,91.02,2
1891974887,75.0,1
1891975298,11.36,1
1891975470,92.26,1
1891975512,41.11,1
1891975595,96.39,2
1891976643,84.92,21
1891977088,0.0,1
1891977351,89.3,1
1891978482,93.88,2
1891979886,20.47,1
1891980215,82.86,18
1891980389,83.94,5
1891980546,62.78,3
1891981080,5.87,1
1891982583,44.12,2
1891984019,75.0,1
1891984043,10.85,1
1891984068,82.5,2
1891984696,42.14,1
1891986204,29.39,4
1891986246,4.55,1
1891988465,75.0,4
1891989547,77.06,3
1891990123,67.09,1
1891990289,75.0,1
1891993515,88.23,1
1891993606,89.6,2
1891994950,58.5,1
1891995163,97.84,16
1891995916,0.0,2
1891996104,100.0,2
1891996138,0.0,1
1891997334,100.0,1
1902001407,76.74,1
1902002975,76.46,2
1902003007,0.0,1
1902003536,99.15,1
1902003791,11.64,1
1902004484,84.24,3
1902005127,74.96,3
1902007263,93.38,1
1902008295,86.65,2
1902010770,95.2,3
1902013428,93.02,4
1902014285,4.1,2
1902014780,84.01,1
1902015951,48.08,2
1902017080,80.88,1
1902017882,41.38,4
1902019052,79.05,3
1902020803,100.0,1
1902023526,97.4,1
1902023641,86.89,3
1902025059,80.39,2
1902026347,0.0,1
1902026370,91.64,18
1902028244,8.87,1
1902029713,75.25,2
1902030307,80.65,35
1902032659,73.2,1
1902032832,83.95,210
1902033343,77.45,1
1902034218,75.0,1
1902036825,80.64,3
1902037310,99.21,3
1902037625,65.35,3
1902040835,86.56,10
1902041668,64.48,5
1902044928,18.39,1
1902045040,10.27,1
1902046428,71.28,1
1902046576,78.18,2
1902049596,94.64,3
1902053507,92.93,2
1902054265,0.0,1
1902056898,92.14,1
1902057466,0.0,1
1902058399,94.87,17
1902059801,75.0,1
1902060098,44.12,1
1902060601,85.46,3
1902061070,55.42,5
1902062136,96.86,3
1902064512,96.09,2
1902064546,90.43,11
1902068414,37.5,2
1902069925,93.71,1
1902071392,85.14,7
1902071590,95.28,2
1902073232,75.0,1
1902073620,83.09,15
1902074842,78.92,1
1902077019,0.0,1
1902077571,77.72,1
1902077985,14.42,1
1902078405,75.0,1
1902078785,69.42,1
1902079478,86.38,2
1902081078,0.0,1
1902081136,75.0,1
1902082423,0.0,1
1902084072,75.0,1
