state,county_name,is_hpsa,is_mua
AK,Aleutians East Borough,True,True
AK,Aleutians West Census Area,True,True
AK,Anchorage Borough,True,True
AK,Bethel Census Area,True,True
AK,Bristol Bay Borough,True,True
AK,Chugach Census Area,True,False
AK,Copper River Census Area,True,False
AK,Denali Borough,True,True
AK,Dillingham Census Area,True,True
AK,Fairbanks North Star Borough,True,True
AK,Haines Borough,True,True
AK,Hoonah-Angoon Census Area,True,True
AK,Juneau Borough,True,True
AK,Kenai Peninsula Borough,True,True
AK,Ketchikan Gateway Borough,True,True
AK,Kodiak Island Borough,True,True
AK,Kusilvak Census Area,True,True
AK,Lake And Peninsula Borough,True,True
AK,Matanuska-Susitna Borough,True,True
AK,Nome Census Area,True,True
AK,North Slope Borough,True,True
AK,Northwest Arctic Borough,True,True
AK,Not Determined,True,False
AK,Petersburg Borough,True,False
AK,Prince Of Wales-Hyder Census Area,True,True
AK,Sitka Borough,True,False
AK,Skagway Municipality,True,True
AK,Southeast Fairbanks Census Area,True,True
AK,Valdez-Cordova Census Area,True,False
AK,Wrangell City And Borough,True,True
AK,Yakutat Borough,True,True
AK,Yukon-Koyukuk Census Area,True,True
AL,Autauga,True,True
AL,Baldwin,False,True
AL,Barbour,True,True
AL,Bibb,True,True
AL,Blount,True,True
AL,Bullock,True,True
AL,Butler,True,True
AL,Calhoun,True,True
AL,Chambers,True,True
AL,Cherokee,True,True
AL,Chilton,False,True
AL,Choctaw,True,True
AL,Clarke,True,True
AL,Clay,True,True
AL,Cleburne,True,True
AL,Coffee,True,True
AL,Colbert,True,True
AL,Conecuh,True,True
AL,Coosa,True,True
AL,Covington,False,True
AL,Crenshaw,True,True
AL,Cullman,True,True
AL,Dale,True,True
AL,Dallas,True,True
AL,Dekalb,True,True
AL,Elmore,True,True
AL,Escambia,True,True
AL,Etowah,True,True
AL,Fayette,True,True
AL,Franklin,True,True
AL,Geneva,True,True
AL,Greene,True,True
AL,Hale,True,True
AL,Henry,True,True
AL,Houston,False,True
AL,Jackson,True,True
AL,Jefferson,True,True
AL,Lamar,True,True
AL,Lauderdale,True,True
AL,Lawrence,True,True
AL,Lee,True,True
AL,Limestone,False,True
AL,Lowndes,True,True
AL,Macon,True,True
AL,Madison,True,True
AL,Marengo,True,True
AL,Marion,True,True
AL,Marshall,True,True
AL,Mobile,True,True
AL,Monroe,True,True
AL,Montgomery,True,True
AL,Morgan,True,True
AL,Perry,False,True
AL,Pickens,True,True
AL,Pike,True,True
AL,Randolph,True,True
AL,Russell,True,True
AL,Shelby,False,True
AL,St. Clair,False,True
AL,Sumter,True,True
AL,Talladega,True,True
AL,Tallapoosa,True,True
AL,Tuscaloosa,True,True
AL,Walker,True,True
AL,Washington,True,True
AL,Wilcox,True,True
AL,Winston,False,True
AR,Arkansas,True,True
AR,Ashley,True,True
AR,Baxter,True,True
AR,Benton,True,True
AR,Boone,True,False
AR,Bradley,False,True
AR,Calhoun,True,True
AR,Carroll,True,True
AR,Chicot,True,True
AR,Clark,True,True
AR,Clay,True,True
AR,Cleburne,True,True
AR,Cleveland,True,True
AR,Columbia,True,True
AR,Conway,False,True
AR,Craighead,True,True
AR,Crawford,True,True
AR,Crittenden,True,True
AR,Cross,True,True
AR,Dallas,True,True
AR,Desha,True,True
AR,Drew,True,True
AR,Faulkner,True,True
AR,Franklin,True,True
AR,Fulton,True,True
AR,Garland,False,True
AR,Grant,True,False
AR,Greene,True,True
AR,Hempstead,True,True
AR,Hot Spring,True,True
AR,Howard,True,True
AR,Independence,True,True
AR,Izard,True,True
AR,Jackson,True,True
AR,Jefferson,True,True
AR,Johnson,True,True
AR,Lafayette,True,True
AR,Lawrence,True,True
AR,Lee,True,True
AR,Lincoln,True,True
AR,Little River,True,True
AR,Logan,True,True
AR,Lonoke,True,True
AR,Madison,True,True
AR,Marion,True,True
AR,Miller,True,True
AR,Mississippi,True,True
AR,Monroe,True,True
AR,Montgomery,True,True
AR,Nevada,True,True
AR,Newton,True,True
AR,Ouachita,True,True
AR,Perry,True,True
AR,Phillips,True,True
AR,Pike,True,True
AR,Poinsett,True,True
AR,Polk,True,True
AR,Pope,True,True
AR,Prairie,True,True
AR,Pulaski,True,True
AR,Randolph,False,True
AR,Saline,False,True
AR,Scott,True,True
AR,Searcy,True,True
AR,Sebastian,True,True
AR,Sevier,True,True
AR,Sharp,True,True
AR,St. Francis,True,True
AR,Stone,True,True
AR,Union,True,True
AR,Van Buren,True,True
AR,Washington,True,True
AR,White,True,True
AR,Woodruff,True,True
AR,Yell,True,True
AS,Eastern District,True,True
AS,Manu'A District,True,True
AS,Rose Island,True,True
AS,Swains Island,True,True
AS,Western District,True,True
AZ,Apache,True,True
AZ,Cochise,True,True
AZ,Coconino,True,True
AZ,Gila,True,True
AZ,Graham,True,True
AZ,Greenlee,True,True
AZ,La Paz,True,True
AZ,Maricopa,True,True
AZ,Mohave,True,True
AZ,Navajo,True,True
AZ,Pima,True,True
AZ,Pinal,True,True
AZ,Santa Cruz,True,True
AZ,Yavapai,True,True
AZ,Yuma,True,True
CA,Alameda,True,True
CA,Alpine,True,False
CA,Amador,True,True
CA,Butte,True,True
CA,Calaveras,True,False
CA,Colusa,True,False
CA,Contra Costa,True,True
CA,Del Norte,True,True
CA,El Dorado,True,True
CA,Fresno,True,True
CA,Glenn,True,True
CA,Humboldt,True,True
CA,Imperial,True,True
CA,Inyo,True,True
CA,Kern,True,True
CA,Kings,True,True
CA,Lake,True,True
CA,Lassen,True,True
CA,Los Angeles,True,True
CA,Madera,True,True
CA,Marin,True,True
CA,Mariposa,True,True
CA,Mendocino,True,True
CA,Merced,True,True
CA,Modoc,True,True
CA,Mono,True,False
CA,Monterey,True,True
CA,Napa,True,True
CA,Nevada,True,True
CA,Orange,True,True
CA,Placer,True,False
CA,Plumas,True,True
CA,Riverside,True,True
CA,Sacramento,True,True
CA,San Benito,True,True
CA,San Bernardino,True,True
CA,San Diego,True,True
CA,San Francisco,True,True
CA,San Joaquin,True,True
CA,San Luis Obispo,True,True
CA,San Mateo,True,True
CA,Santa Barbara,True,True
CA,Santa Clara,True,True
CA,Santa Cruz,True,True
CA,Shasta,True,True
CA,Sierra,True,True
CA,Siskiyou,True,True
CA,Solano,True,True
CA,Sonoma,True,True
CA,Stanislaus,True,True
CA,Sutter,True,True
CA,Tehama,True,True
CA,Trinity,True,True
CA,Tulare,True,True
CA,Tuolumne,True,True
CA,Ventura,True,True
CA,Yolo,True,True
CA,Yuba,True,True
CO,Adams,True,True
CO,Alamosa,True,True
CO,Arapahoe,True,True
CO,Archuleta,True,True
CO,Baca,True,False
CO,Bent,True,True
CO,Boulder,True,True
CO,Chaffee,True,False
CO,Cheyenne,True,True
CO,Clear Creek,True,True
CO,Conejos,True,True
CO,Costilla,True,True
CO,Crowley,True,True
CO,Custer,True,True
CO,Delta,True,True
CO,Denver,True,True
CO,Dolores,True,True
CO,Eagle,False,True
CO,El Paso,True,True
CO,Elbert,True,True
CO,Fremont,True,True
CO,Garfield,True,True
CO,Gilpin,True,True
CO,Grand,True,True
CO,Gunnison,True,False
CO,Hinsdale,True,True
CO,Huerfano,True,False
CO,Jackson,True,True
CO,Jefferson,True,True
CO,Kiowa,True,False
CO,Kit Carson,True,False
CO,La Plata,True,True
CO,Lake,True,False
CO,Larimer,True,True
CO,Las Animas,True,True
CO,Lincoln,True,True
CO,Logan,True,True
CO,Mesa,True,True
CO,Mineral,True,False
CO,Moffat,True,True
CO,Montezuma,True,True
CO,Montrose,True,True
CO,Morgan,True,True
CO,Not Determined,True,False
CO,Otero,True,True
CO,Ouray,False,True
CO,Park,True,True
CO,Phillips,True,True
CO,Prowers,True,True
CO,Pueblo,True,True
CO,Rio Grande,True,True
CO,Routt,True,True
CO,Saguache,True,True
CO,San Juan,True,True
CO,San Miguel,True,True
CO,Sedgwick,True,True
CO,Summit,True,True
CO,Teller,False,True
CO,Washington,True,True
CO,Weld,True,True
CO,Yuma,True,True
CT,Capitol Planning Region,True,False
CT,Fairfield,True,True
CT,Greater Bridgeport Planning Region,True,False
CT,Hartford,True,True
CT,Litchfield,False,True
CT,Lower Connecticut River Valley Planning Region,True,False
CT,Middlesex,False,True
CT,Naugatuck Valley Planning Region,True,False
CT,New Haven,True,True
CT,New London,True,True
CT,Northeastern Connecticut Planning Region,True,False
CT,Northwest Hills Planning Region,True,False
CT,Not Determined,True,False
CT,South Central Connecticut Planning Region,True,False
CT,Southeastern Connecticut Planning Region,True,False
CT,Tolland,False,True
CT,Western Connecticut Planning Region,True,False
CT,Windham,True,True
DC,District Of Columbia,True,True
DE,Kent,True,True
DE,New Castle,True,True
DE,Sussex,True,True
FL,Alachua,True,True
FL,Baker,True,True
FL,Bay,True,True
FL,Bradford,True,True
FL,Brevard,True,True
FL,Broward,True,True
FL,Calhoun,True,True
FL,Charlotte,True,True
FL,Citrus,True,True
FL,Clay,True,True
FL,Collier,True,True
FL,Columbia,True,True
FL,Desoto,True,True
FL,Dixie,True,True
FL,Duval,True,True
FL,Escambia,True,True
FL,Flagler,False,True
FL,Franklin,True,True
FL,Gadsden,True,True
FL,Gilchrist,True,True
FL,Glades,True,True
FL,Gulf,True,True
FL,Hamilton,True,True
FL,Hardee,True,True
FL,Hendry,True,True
FL,Hernando,True,True
FL,Highlands,True,True
FL,Hillsborough,True,True
FL,Holmes,True,True
FL,Indian River,True,True
FL,Jackson,True,True
FL,Jefferson,True,True
FL,Lafayette,True,True
FL,Lake,True,True
FL,Lee,True,True
FL,Leon,True,True
FL,Levy,True,True
FL,Liberty,True,True
FL,Madison,True,True
FL,Manatee,True,True
FL,Marion,True,True
FL,Martin,True,True
FL,Miami-Dade,True,True
FL,Monroe,True,True
FL,Nassau,True,True
FL,Not Determined,True,False
FL,Okaloosa,True,True
FL,Okeechobee,True,True
FL,Orange,True,True
FL,Osceola,True,True
FL,Palm Beach,True,True
FL,Pasco,True,True
FL,Pinellas,True,True
FL,Polk,True,True
FL,Putnam,True,True
FL,Santa Rosa,True,True
FL,Sarasota,True,True
FL,Seminole,True,True
FL,St. Johns,True,True
FL,St. Lucie,True,True
FL,Sumter,True,True
FL,Suwannee,True,True
FL,Taylor,True,True
FL,Union,True,True
FL,Volusia,True,True
FL,Wakulla,True,True
FL,Walton,True,True
FL,Washington,True,True
FM,Chuuk State,True,True
FM,Kosrae State,True,True
FM,Pohnpei State,True,True
FM,Yap State,True,True
GA,Appling,False,True
GA,Atkinson,True,True
GA,Bacon,True,True
GA,Baker,True,True
GA,Baldwin,True,True
GA,Banks,True,True
GA,Bartow,False,True
GA,Ben Hill,True,True
GA,Berrien,True,True
GA,Bibb,True,True
GA,Bleckley,False,True
GA,Brantley,True,True
GA,Brooks,True,True
GA,Bryan,False,True
GA,Bulloch,False,True
GA,Burke,False,True
GA,Butts,True,True
GA,Calhoun,True,True
GA,Camden,False,True
GA,Candler,True,True
GA,Carroll,False,True
GA,Catoosa,True,True
GA,Charlton,False,True
GA,Chatham,True,True
GA,Chattooga,True,True
GA,Cherokee,False,True
GA,Clarke,True,True
GA,Clay,False,True
GA,Clayton,False,True
GA,Clinch,True,True
GA,Cobb,True,True
GA,Coffee,True,True
GA,Colquitt,True,True
GA,Columbia,False,True
GA,Cook,False,True
GA,Coweta,False,True
GA,Crawford,False,True
GA,Crisp,True,True
GA,Dade,True,True
GA,Decatur,True,True
GA,Dekalb,True,True
GA,Dodge,True,True
GA,Dooly,True,True
GA,Dougherty,True,True
GA,Early,True,True
GA,Echols,True,True
GA,Effingham,False,True
GA,Elbert,True,True
GA,Emanuel,True,True
GA,Evans,False,True
GA,Fannin,True,True
GA,Floyd,True,True
GA,Forsyth,True,True
GA,Franklin,True,True
GA,Fulton,True,True
GA,Gilmer,True,True
GA,Glascock,False,True
GA,Glynn,True,True
GA,Gordon,True,True
GA,Grady,True,True
GA,Greene,True,True
GA,Gwinnett,True,True
GA,Habersham,True,True
GA,Hall,False,True
GA,Hancock,True,True
GA,Haralson,False,True
GA,Harris,False,True
GA,Hart,True,True
GA,Heard,True,True
GA,Henry,False,True
GA,Houston,False,True
GA,Irwin,True,True
GA,Jackson,False,True
GA,Jasper,False,True
GA,Jeff Davis,True,True
GA,Jefferson,True,True
GA,Jenkins,True,True
GA,Johnson,True,True
GA,Jones,False,True
GA,Lamar,False,True
GA,Lanier,False,True
GA,Laurens,True,True
GA,Lee,True,True
GA,Liberty,True,True
GA,Lincoln,False,True
GA,Long,False,True
GA,Lowndes,True,True
GA,Lumpkin,True,True
GA,Macon,True,True
GA,Madison,True,True
GA,Marion,True,True
GA,Mcduffie,True,True
GA,Mcintosh,True,True
GA,Meriwether,False,True
GA,Miller,True,True
GA,Mitchell,True,True
GA,Monroe,True,True
GA,Montgomery,True,True
GA,Morgan,False,True
GA,Murray,True,True
GA,Muscogee,True,True
GA,Newton,False,True
GA,Oconee,False,True
GA,Oglethorpe,False,True
GA,Peach,True,True
GA,Pickens,True,True
GA,Pierce,True,True
GA,Pike,False,True
GA,Polk,True,True
GA,Pulaski,True,True
GA,Putnam,True,True
GA,Quitman,True,True
GA,Rabun,True,True
GA,Randolph,True,True
GA,Richmond,True,True
GA,Rockdale,True,False
GA,"Russell County, Al",False,True
GA,Schley,False,True
GA,Screven,False,True
GA,Seminole,True,True
GA,Spalding,True,True
GA,Stephens,True,False
GA,Stewart,True,True
GA,Sumter,True,True
GA,Talbot,True,True
GA,Taliaferro,True,True
GA,Tattnall,True,True
GA,Taylor,True,True
GA,Telfair,True,True
GA,Terrell,False,True
GA,Thomas,True,True
GA,Tift,False,True
GA,Toombs,True,True
GA,Towns,True,True
GA,Treutlen,False,True
GA,Troup,True,True
GA,Turner,True,True
GA,Twiggs,True,True
GA,Union,True,True
GA,Upson,True,True
GA,Walker,True,True
GA,Walton,False,True
GA,Ware,True,True
GA,Warren,False,True
GA,Washington,True,True
GA,Wayne,True,True
GA,Webster,True,True
GA,Wheeler,True,True
GA,White,False,True
GA,Whitfield,True,False
GA,Wilcox,True,True
GA,Wilkes,False,True
GA,Wilkinson,True,True
GA,Worth,True,True
GU,Guam,True,True
HI,Hawaii,True,True
HI,Honolulu,True,True
HI,Kalawao,False,True
HI,Kauai,True,True
HI,Maui,True,True
IA,Adair,True,True
IA,Adams,True,True
IA,Allamakee,True,True
IA,Appanoose,True,True
IA,Audubon,True,True
IA,Benton,True,True
IA,Black Hawk,True,True
IA,Boone,False,True
IA,Bremer,True,True
IA,Buchanan,True,True
IA,Buena Vista,True,True
IA,Butler,True,True
IA,Calhoun,True,True
IA,Carroll,False,True
IA,Cass,True,True
IA,Cedar,True,True
IA,Cerro Gordo,True,False
IA,Cherokee,True,True
IA,Chickasaw,True,True
IA,Clarke,False,True
IA,Clayton,True,True
IA,Clinton,False,True
IA,Crawford,True,True
IA,Dallas,True,False
IA,Davis,True,False
IA,Decatur,True,True
IA,Delaware,True,True
IA,Des Moines,True,True
IA,Dubuque,True,True
IA,Fayette,True,True
IA,Floyd,True,False
IA,Franklin,True,True
IA,Fremont,True,True
IA,Greene,True,True
IA,Grundy,False,True
IA,Guthrie,True,True
IA,Hamilton,True,True
IA,Hancock,True,False
IA,Hardin,False,True
IA,Harrison,True,True
IA,Henry,True,True
IA,Howard,False,True
IA,Humboldt,False,True
IA,Ida,True,True
IA,Iowa,False,True
IA,Jackson,True,True
IA,Jasper,True,False
IA,Jefferson,True,True
IA,Johnson,True,False
IA,Jones,True,True
IA,Keokuk,True,True
IA,Kossuth,False,True
IA,Lee,True,True
IA,Linn,True,True
IA,Louisa,True,True
IA,Lucas,True,True
IA,Lyon,False,True
IA,Mahaska,True,True
IA,Marshall,True,True
IA,Mills,False,True
IA,Mitchell,True,False
IA,Monona,True,True
IA,Monroe,False,True
IA,Montgomery,True,True
IA,Muscatine,False,True
IA,O'Brien,True,True
IA,Osceola,False,True
IA,Page,True,False
IA,Palo Alto,True,True
IA,Plymouth,False,True
IA,Pocahontas,False,True
IA,Polk,True,True
IA,Pottawattamie,True,True
IA,Poweshiek,True,True
IA,Ringgold,False,True
IA,Sac,True,True
IA,Scott,True,True
IA,Shelby,True,True
IA,Sioux,True,True
IA,Story,True,True
IA,Tama,True,True
IA,Taylor,True,True
IA,Union,False,True
IA,Van Buren,True,True
IA,Wapello,True,True
IA,Washington,True,False
IA,Wayne,False,True
IA,Webster,True,True
IA,Winnebago,True,True
IA,Winneshiek,False,True
IA,Woodbury,True,True
IA,Worth,False,True
IA,Wright,True,True
ID,Ada,True,True
ID,Adams,True,True
ID,Bannock,True,True
ID,Bear Lake,True,False
ID,Benewah,True,True
ID,Bingham,True,True
ID,Boise,True,True
ID,Bonner,True,True
ID,Bonneville,True,True
ID,Boundary,True,True
ID,Butte,True,True
ID,Camas,False,True
ID,Canyon,True,True
ID,Caribou,True,True
ID,Cassia,True,False
ID,Clark,True,True
ID,Clearwater,True,True
ID,Custer,True,True
ID,Elmore,True,True
ID,Franklin,True,False
ID,Fremont,True,True
ID,Gem,False,True
ID,Gooding,True,True
ID,Idaho,True,True
ID,Jefferson,True,True
ID,Jerome,True,True
ID,Kootenai,True,True
ID,Latah,True,True
ID,Lemhi,True,True
ID,Lewis,True,True
ID,Lincoln,True,True
ID,Madison,True,True
ID,Minidoka,True,True
ID,Nez Perce,True,True
ID,Oneida,True,True
ID,Owyhee,True,True
ID,Payette,True,True
ID,Power,True,False
ID,Shoshone,True,True
ID,Teton,True,True
ID,Twin Falls,True,True
ID,Valley,True,True
ID,Washington,True,True
IL,Adams,True,True
IL,Alexander,True,True
IL,Bond,True,True
IL,Brown,True,True
IL,Bureau,True,True
IL,Calhoun,True,True
IL,Carroll,True,True
IL,Cass,True,True
IL,Champaign,True,True
IL,Christian,True,True
IL,Clark,True,True
IL,Clay,True,True
IL,Clinton,True,True
IL,Coles,True,True
IL,Cook,True,True
IL,Crawford,True,False
IL,Cumberland,False,True
IL,De Witt,True,True
IL,Dekalb,True,True
IL,Dupage,True,True
IL,Edgar,False,True
IL,Edwards,True,True
IL,Effingham,True,True
IL,Fayette,True,True
IL,Ford,True,False
IL,Franklin,True,True
IL,Fulton,True,True
IL,Gallatin,True,True
IL,Greene,True,True
IL,Hamilton,True,True
IL,Hancock,True,True
IL,Hardin,True,True
IL,Henderson,True,True
IL,Henry,True,True
IL,Iroquois,True,True
IL,Jackson,True,True
IL,Jasper,False,True
IL,Jefferson,True,True
IL,Jersey,True,True
IL,Jo Daviess,False,True
IL,Johnson,True,True
IL,Kane,True,True
IL,Kankakee,True,True
IL,Knox,True,True
IL,La Salle,True,False
IL,Lake,True,True
IL,Lawrence,True,True
IL,Lee,True,True
IL,Livingston,True,True
IL,Logan,True,True
IL,Macon,True,True
IL,Macoupin,True,True
IL,Madison,False,True
IL,Marion,True,True
IL,Marshall,True,True
IL,Mason,True,True
IL,Massac,True,True
IL,Mcdonough,True,True
IL,Mchenry,False,True
IL,Mclean,True,True
IL,Menard,False,True
IL,Mercer,True,True
IL,Monroe,False,True
IL,Montgomery,True,True
IL,Morgan,True,True
IL,Ogle,True,True
IL,Peoria,True,True
IL,Perry,True,True
IL,Pike,True,True
IL,Pope,True,True
IL,Pulaski,True,True
IL,Putnam,True,False
IL,Randolph,True,False
IL,Richland,True,True
IL,Rock Island,True,True
IL,Saline,True,True
IL,Sangamon,True,True
IL,Schuyler,True,True
IL,Scott,True,True
IL,Shelby,True,True
IL,St. Clair,True,True
IL,Stark,True,True
IL,Stephenson,False,True
IL,Tazewell,True,False
IL,Union,True,True
IL,Vermilion,True,True
IL,Wabash,True,True
IL,Warren,True,True
IL,Washington,True,True
IL,Wayne,True,True
IL,White,True,True
IL,Whiteside,True,True
IL,Will,True,True
IL,Williamson,True,True
IL,Winnebago,True,True
IL,Woodford,True,False
IN,Adams,True,True
IN,Allen,True,True
IN,Bartholomew,False,True
IN,Blackford,True,True
IN,Brown,False,True
IN,Carroll,False,True
IN,Cass,True,True
IN,Clark,True,True
IN,Clay,True,True
IN,Clinton,True,False
IN,Crawford,True,True
IN,Daviess,True,True
IN,Decatur,True,True
IN,Delaware,True,True
IN,Elkhart,True,True
IN,Fayette,True,True
IN,Floyd,False,True
IN,Fountain,True,True
IN,Franklin,True,True
IN,Fulton,True,True
IN,Gibson,True,True
IN,Grant,True,True
IN,Greene,True,True
IN,Hamilton,True,False
IN,Hendricks,True,False
IN,Henry,True,True
IN,Howard,True,True
IN,Huntington,False,True
IN,Jackson,False,True
IN,Jay,True,True
IN,Jefferson,True,True
IN,Jennings,True,False
IN,Johnson,True,True
IN,Knox,True,True
IN,Kosciusko,True,True
IN,La Porte,True,True
IN,Lagrange,True,False
IN,Lake,True,True
IN,Lawrence,True,True
IN,Madison,True,False
IN,Marion,True,True
IN,Marshall,False,True
IN,Martin,True,True
IN,Miami,True,True
IN,Monroe,True,True
IN,Montgomery,True,True
IN,Newton,True,True
IN,Noble,True,False
IN,Not Determined,True,False
IN,Ohio,True,True
IN,Orange,True,True
IN,Owen,True,True
IN,Parke,True,True
IN,Perry,True,True
IN,Pike,True,True
IN,Porter,True,True
IN,Posey,False,True
IN,Pulaski,True,True
IN,Putnam,True,False
IN,Randolph,True,True
IN,Ripley,False,True
IN,Rush,False,True
IN,Scott,False,True
IN,Spencer,True,True
IN,St. Joseph,True,True
IN,Starke,True,True
IN,Steuben,True,False
IN,Sullivan,True,False
IN,Switzerland,False,True
IN,Tippecanoe,True,True
IN,Union,True,True
IN,Vanderburgh,True,True
IN,Vermillion,True,True
IN,Vigo,True,True
IN,Wabash,True,True
IN,Warren,True,True
IN,Washington,True,False
IN,Wayne,True,True
IN,White,True,False
KS,Allen,True,True
KS,Anderson,True,True
KS,Atchison,True,True
KS,Barber,True,True
KS,Barton,True,True
KS,Bourbon,True,True
KS,Brown,True,True
KS,Butler,True,True
KS,Chase,True,True
KS,Chautauqua,True,True
KS,Cherokee,False,True
KS,Cheyenne,True,True
KS,Clark,True,True
KS,Clay,False,True
KS,Cloud,True,True
KS,Comanche,False,True
KS,Cowley,True,True
KS,Crawford,True,True
KS,Decatur,True,True
KS,Doniphan,False,True
KS,Douglas,True,True
KS,Edwards,True,True
KS,Elk,True,True
KS,Ellis,True,True
KS,Ellsworth,False,True
KS,Finney,True,True
KS,Ford,True,True
KS,Franklin,False,True
KS,Geary,True,True
KS,Gove,False,True
KS,Graham,True,True
KS,Grant,True,False
KS,Gray,True,True
KS,Greeley,True,False
KS,Greenwood,True,True
KS,Hamilton,False,True
KS,Harper,True,True
KS,Harvey,True,True
KS,Haskell,False,True
KS,Hodgeman,False,True
KS,Jackson,True,True
KS,Jefferson,False,True
KS,Jewell,True,True
KS,Johnson,True,False
KS,Kearny,False,True
KS,Kingman,False,True
KS,Kiowa,False,True
KS,Labette,True,True
KS,Lane,False,True
KS,Leavenworth,True,False
KS,Lincoln,True,True
KS,Linn,True,True
KS,Logan,False,True
KS,Lyon,True,True
KS,Marion,False,True
KS,Marshall,False,True
KS,Mcpherson,False,True
KS,Meade,True,True
KS,Miami,False,True
KS,Mitchell,True,True
KS,Montgomery,True,True
KS,Morris,True,True
KS,Morton,True,True
KS,Nemaha,False,True
KS,Neosho,True,True
KS,Ness,True,True
KS,Norton,True,True
KS,Osage,False,True
KS,Osborne,True,True
KS,Ottawa,True,True
KS,Pawnee,True,True
KS,Phillips,True,True
KS,Pottawatomie,True,False
KS,Pratt,True,True
KS,Rawlins,True,True
KS,Reno,True,True
KS,Republic,False,True
KS,Rice,False,True
KS,Riley,True,True
KS,Rooks,False,True
KS,Rush,True,True
KS,Russell,True,True
KS,Saline,True,True
KS,Scott,False,True
KS,Sedgwick,True,True
KS,Seward,True,False
KS,Shawnee,True,True
KS,Sheridan,True,True
KS,Sherman,True,True
KS,Smith,False,True
KS,Stafford,True,True
KS,Stanton,True,True
KS,Stevens,True,False
KS,Sumner,True,True
KS,Trego,False,True
KS,Wabaunsee,False,True
KS,Wallace,True,True
KS,Washington,True,True
KS,Wichita,True,True
KS,Wilson,True,True
KS,Woodson,False,True
KS,Wyandotte,True,True
KY,Adair,True,True
KY,Allen,True,True
KY,Anderson,True,False
KY,Ballard,True,True
KY,Barren,True,True
KY,Bath,True,True
KY,Bell,True,True
KY,Bourbon,True,True
KY,Boyd,True,True
KY,Boyle,True,False
KY,Bracken,True,True
KY,Breathitt,True,True
KY,Breckinridge,True,True
KY,Bullitt,True,True
KY,Butler,True,True
KY,Caldwell,True,True
KY,Calloway,True,False
KY,Campbell,True,True
KY,Carlisle,True,True
KY,Carroll,True,True
KY,Carter,True,True
KY,Casey,True,True
KY,Christian,True,True
KY,Clark,True,True
KY,Clay,True,True
KY,Clinton,True,True
KY,Crittenden,True,True
KY,Cumberland,True,True
KY,Daviess,True,False
KY,Edmonson,True,True
KY,Elliott,True,True
KY,Estill,True,True
KY,Fayette,True,True
KY,Fleming,True,False
KY,Floyd,True,False
KY,Franklin,True,False
KY,Fulton,True,True
KY,Gallatin,True,False
KY,Garrard,True,True
KY,Grant,True,False
KY,Graves,True,True
KY,Grayson,True,True
KY,Green,True,True
KY,Greenup,True,True
KY,Hancock,True,True
KY,Hardin,True,True
KY,Harlan,True,True
KY,Harrison,True,True
KY,Hart,True,True
KY,Henderson,True,True
KY,Henry,True,False
KY,Hickman,True,True
KY,Hopkins,True,True
KY,Jackson,True,True
KY,Jefferson,True,True
KY,Johnson,True,True
KY,Kenton,False,True
KY,Knott,True,True
KY,Knox,True,True
KY,Larue,True,True
KY,Laurel,True,False
KY,Lawrence,True,True
KY,Lee,True,True
KY,Leslie,True,True
KY,Letcher,True,True
KY,Lewis,True,True
KY,Lincoln,True,True
KY,Livingston,True,True
KY,Logan,True,True
KY,Lyon,True,True
KY,Madison,True,True
KY,Magoffin,True,True
KY,Marion,True,True
KY,Marshall,True,True
KY,Martin,True,True
KY,Mason,True,True
KY,Mccracken,True,True
KY,Mccreary,True,True
KY,Mclean,True,True
KY,Meade,True,True
KY,Menifee,True,True
KY,Mercer,True,True
KY,Metcalfe,True,True
KY,Monroe,True,True
KY,Montgomery,True,True
KY,Morgan,True,True
KY,Muhlenberg,True,True
KY,Nelson,True,True
KY,Nicholas,True,True
KY,Ohio,True,True
KY,Oldham,True,False
KY,Owen,True,True
KY,Owsley,True,True
KY,Pendleton,True,True
KY,Perry,True,True
KY,Pike,True,True
KY,Powell,True,True
KY,Pulaski,True,True
KY,Robertson,True,True
KY,Rockcastle,True,True
KY,Rowan,True,True
KY,Russell,True,True
KY,Scott,False,True
KY,Shelby,True,False
KY,Simpson,True,False
KY,Spencer,True,True
KY,Taylor,True,True
KY,Todd,True,True
KY,Trigg,True,True
KY,Trimble,True,True
KY,Union,True,True
KY,Warren,True,True
KY,Washington,True,True
KY,Wayne,True,True
KY,Webster,True,True
KY,Whitley,True,True
KY,Wolfe,True,True
LA,Acadia Parish,True,True
LA,Allen Parish,True,True
LA,Ascension Parish,True,True
LA,Assumption Parish,True,True
LA,Avoyelles Parish,True,True
LA,Beauregard Parish,True,True
LA,Bienville Parish,True,True
LA,Bossier Parish,True,True
LA,Caddo Parish,True,True
LA,Calcasieu Parish,True,True
LA,Caldwell Parish,True,True
LA,Cameron Parish,True,True
LA,Catahoula Parish,True,True
LA,Claiborne Parish,True,True
LA,Concordia Parish,True,True
LA,De Soto Parish,True,True
LA,East Baton Rouge Parish,True,True
LA,East Carroll Parish,True,True
LA,East Feliciana Parish,True,True
LA,Evangeline Parish,True,True
LA,Franklin Parish,True,True
LA,Grant Parish,True,True
LA,Iberia Parish,True,True
LA,Iberville Parish,True,True
LA,Jackson Parish,True,True
LA,Jefferson Davis Parish,True,True
LA,Jefferson Parish,True,True
LA,Lafayette Parish,True,True
LA,Lafourche Parish,True,True
LA,Lasalle Parish,True,True
LA,Lincoln Parish,True,True
